sensor_id,zone_id,timestamp,displacement_mm_day,vibration,pore_pressure,strain,rainfall_mm,risk_level
SNS-zone_01-01,zone_01,2025-12-21T00:00:00Z,3.14,0.022,32.97,105.54,0.0,safe
SNS-zone_02-01,zone_02,2025-12-21T00:00:00Z,4.4,0.018,35.16,97.03,0.0,safe
SNS-zone_03-01,zone_03,2025-12-21T00:00:00Z,5.88,0.029,39.63,119.27,0.0,safe
SNS-zone_04-01,zone_04,2025-12-21T00:00:00Z,6.31,0.024,34.73,108.47,0.0,safe
SNS-zone_05-01,zone_05,2025-12-21T00:00:00Z,5.02,0.016,30.43,104.86,0.0,safe
SNS-zone_06-01,zone_06,2025-12-21T00:00:00Z,52.38,0.188,70.54,452.45,0.0,warning
SNS-zone_07-01,zone_07,2025-12-21T00:00:00Z,54.45,0.165,65.29,453.42,0.0,warning
SNS-zone_08-01,zone_08,2025-12-21T00:00:00Z,56.74,0.196,62.51,498.87,0.0,warning
SNS-zone_09-01,zone_09,2025-12-21T00:00:00Z,5.63,0.02,31.76,99.78,0.0,safe
SNS-zone_10-01,zone_10,2025-12-21T00:00:00Z,55.61,0.18,69.7,494.39,0.0,warning
SNS-zone_11-01,zone_11,2025-12-21T00:00:00Z,120.5,0.449,93.58,1024.32,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-21T00:00:00Z,120.5,0.454,95.26,1008.5,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-21T00:00:00Z,4.26,0.013,30.62,89.83,0.0,safe
SNS-zone_14-01,zone_14,2025-12-21T00:00:00Z,4.93,0.021,32.53,99.1,0.0,safe
SNS-zone_15-01,zone_15,2025-12-21T00:00:00Z,4.12,0.012,34.12,96.93,0.0,safe
SNS-zone_16-01,zone_16,2025-12-21T00:00:00Z,3.69,0.02,39.79,104.23,0.0,safe
SNS-zone_01-01,zone_01,2025-12-22T00:00:00Z,5.18,0.017,33.74,104.86,0.0,safe
SNS-zone_02-01,zone_02,2025-12-22T00:00:00Z,3.5,0.017,33.45,99.53,0.0,safe
SNS-zone_03-01,zone_03,2025-12-22T00:00:00Z,5.81,0.027,42.12,115.95,0.0,safe
SNS-zone_04-01,zone_04,2025-12-22T00:00:00Z,5.8,0.025,32.5,112.62,0.0,safe
SNS-zone_05-01,zone_05,2025-12-22T00:00:00Z,4.77,0.02,29.65,88.21,0.0,safe
SNS-zone_06-01,zone_06,2025-12-22T00:00:00Z,54.59,0.176,65.47,444.48,0.0,warning
SNS-zone_07-01,zone_07,2025-12-22T00:00:00Z,51.78,0.174,64.36,450.84,0.0,warning
SNS-zone_08-01,zone_08,2025-12-22T00:00:00Z,55.14,0.178,64.93,483.37,0.0,warning
SNS-zone_09-01,zone_09,2025-12-22T00:00:00Z,3.8,0.02,31.73,97.7,0.0,safe
SNS-zone_10-01,zone_10,2025-12-22T00:00:00Z,53.76,0.183,64.16,492.83,0.0,warning
SNS-zone_11-01,zone_11,2025-12-22T00:00:00Z,120.5,0.435,94.11,1020.94,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-22T00:00:00Z,120.5,0.435,89.39,1017.21,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-22T00:00:00Z,3.55,0.022,29.55,91.23,0.0,safe
SNS-zone_14-01,zone_14,2025-12-22T00:00:00Z,4.41,0.02,33.2,98.67,0.0,safe
SNS-zone_15-01,zone_15,2025-12-22T00:00:00Z,4.26,0.021,36.29,106.94,0.0,safe
SNS-zone_16-01,zone_16,2025-12-22T00:00:00Z,5.5,0.024,38.23,116.31,0.0,safe
SNS-zone_01-01,zone_01,2025-12-23T00:00:00Z,4.43,0.019,35.57,100.62,0.0,safe
SNS-zone_02-01,zone_02,2025-12-23T00:00:00Z,4.6,0.021,32.02,96.97,0.0,safe
SNS-zone_03-01,zone_03,2025-12-23T00:00:00Z,7.3,0.03,40.11,120.26,0.0,safe
SNS-zone_04-01,zone_04,2025-12-23T00:00:00Z,5.22,0.021,33.94,111.36,0.0,safe
SNS-zone_05-01,zone_05,2025-12-23T00:00:00Z,3.62,0.018,28.74,94.11,0.0,safe
SNS-zone_06-01,zone_06,2025-12-23T00:00:00Z,52.91,0.184,66.38,468.72,0.0,warning
SNS-zone_07-01,zone_07,2025-12-23T00:00:00Z,55.35,0.172,64.55,455.33,0.0,warning
SNS-zone_08-01,zone_08,2025-12-23T00:00:00Z,53.24,0.192,64.64,472.91,0.0,warning
SNS-zone_09-01,zone_09,2025-12-23T00:00:00Z,4.83,0.015,30.14,102.27,0.0,safe
SNS-zone_10-01,zone_10,2025-12-23T00:00:00Z,57.27,0.2,66.52,477.53,0.0,warning
SNS-zone_11-01,zone_11,2025-12-23T00:00:00Z,120.5,0.43,95.28,1022.07,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-23T00:00:00Z,120.5,0.445,87.4,1014.47,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-23T00:00:00Z,3.83,0.019,30.28,92.47,0.0,safe
SNS-zone_14-01,zone_14,2025-12-23T00:00:00Z,4.18,0.021,33.63,102.35,0.0,safe
SNS-zone_15-01,zone_15,2025-12-23T00:00:00Z,3.47,0.025,35.58,104.53,0.0,safe
SNS-zone_16-01,zone_16,2025-12-23T00:00:00Z,3.47,0.025,39.47,106.66,0.0,safe
SNS-zone_01-01,zone_01,2025-12-24T00:00:00Z,2.89,0.026,32.69,101.61,0.0,safe
SNS-zone_02-01,zone_02,2025-12-24T00:00:00Z,3.26,0.017,36.88,93.29,0.0,safe
SNS-zone_03-01,zone_03,2025-12-24T00:00:00Z,5.89,0.021,42.09,118.15,0.0,safe
SNS-zone_04-01,zone_04,2025-12-24T00:00:00Z,6.63,0.028,31.14,108.84,0.0,safe
SNS-zone_05-01,zone_05,2025-12-24T00:00:00Z,3.12,0.026,29.8,104.44,0.0,safe
SNS-zone_06-01,zone_06,2025-12-24T00:00:00Z,54.74,0.184,69.81,444.58,0.0,warning
SNS-zone_07-01,zone_07,2025-12-24T00:00:00Z,53.5,0.173,64.77,432.57,0.0,warning
SNS-zone_08-01,zone_08,2025-12-24T00:00:00Z,55.59,0.184,67.41,501.11,0.0,warning
SNS-zone_09-01,zone_09,2025-12-24T00:00:00Z,3.22,0.029,29.47,94.17,0.0,safe
SNS-zone_10-01,zone_10,2025-12-24T00:00:00Z,55.65,0.18,65.6,483.3,0.0,warning
SNS-zone_11-01,zone_11,2025-12-24T00:00:00Z,120.5,0.438,94.91,1027.73,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-24T00:00:00Z,120.5,0.439,91.03,1025.73,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-24T00:00:00Z,3.87,0.02,27.12,94.37,0.0,safe
SNS-zone_14-01,zone_14,2025-12-24T00:00:00Z,6.05,0.012,36.06,106.62,0.0,safe
SNS-zone_15-01,zone_15,2025-12-24T00:00:00Z,3.18,0.015,35.05,96.66,0.0,safe
SNS-zone_16-01,zone_16,2025-12-24T00:00:00Z,4.16,0.022,40.4,113.13,0.0,safe
SNS-zone_01-01,zone_01,2025-12-25T00:00:00Z,4.45,0.018,32.07,98.35,0.0,safe
SNS-zone_02-01,zone_02,2025-12-25T00:00:00Z,5.57,0.023,35.72,102.73,0.0,safe
SNS-zone_03-01,zone_03,2025-12-25T00:00:00Z,6.06,0.022,41.79,117.92,0.0,safe
SNS-zone_04-01,zone_04,2025-12-25T00:00:00Z,3.46,0.02,32.61,103.89,0.0,safe
SNS-zone_05-01,zone_05,2025-12-25T00:00:00Z,5.27,0.021,29.07,98.01,0.0,safe
SNS-zone_06-01,zone_06,2025-12-25T00:00:00Z,52.72,0.182,69.76,458.83,0.0,warning
SNS-zone_07-01,zone_07,2025-12-25T00:00:00Z,53.83,0.188,64.57,435.41,0.0,warning
SNS-zone_08-01,zone_08,2025-12-25T00:00:00Z,55.92,0.187,61.58,489.71,0.0,warning
SNS-zone_09-01,zone_09,2025-12-25T00:00:00Z,2.55,0.018,32.84,94.5,0.0,safe
SNS-zone_10-01,zone_10,2025-12-25T00:00:00Z,58.58,0.202,66.38,508.41,0.0,warning
SNS-zone_11-01,zone_11,2025-12-25T00:00:00Z,120.5,0.453,90.44,1004.65,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-25T00:00:00Z,120.5,0.45,91.95,1013.45,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-25T00:00:00Z,4.18,0.016,28.4,92.1,0.0,safe
SNS-zone_14-01,zone_14,2025-12-25T00:00:00Z,4.15,0.021,34.14,106.76,0.0,safe
SNS-zone_15-01,zone_15,2025-12-25T00:00:00Z,2.29,0.02,35.9,101.74,0.0,safe
SNS-zone_16-01,zone_16,2025-12-25T00:00:00Z,4.78,0.024,39.83,112.37,0.0,safe
SNS-zone_01-01,zone_01,2025-12-26T00:00:00Z,3.31,0.015,33.03,99.47,0.0,safe
SNS-zone_02-01,zone_02,2025-12-26T00:00:00Z,3.92,0.013,33.84,112.19,0.0,safe
SNS-zone_03-01,zone_03,2025-12-26T00:00:00Z,4.3,0.016,41.37,117.21,0.0,safe
SNS-zone_04-01,zone_04,2025-12-26T00:00:00Z,5.22,0.02,31.89,117.34,0.0,safe
SNS-zone_05-01,zone_05,2025-12-26T00:00:00Z,3.47,0.019,30.38,100.69,0.0,safe
SNS-zone_06-01,zone_06,2025-12-26T00:00:00Z,53.38,0.175,71.16,446.31,0.0,warning
SNS-zone_07-01,zone_07,2025-12-26T00:00:00Z,54.06,0.173,64.72,451.39,0.0,warning
SNS-zone_08-01,zone_08,2025-12-26T00:00:00Z,56.44,0.182,63.55,481.71,0.0,warning
SNS-zone_09-01,zone_09,2025-12-26T00:00:00Z,2.95,0.015,32.49,97.28,0.0,safe
SNS-zone_10-01,zone_10,2025-12-26T00:00:00Z,54.1,0.18,65.15,478.09,0.0,warning
SNS-zone_11-01,zone_11,2025-12-26T00:00:00Z,120.5,0.453,86.97,1028.3,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-26T00:00:00Z,120.5,0.43,91.02,1019.88,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-26T00:00:00Z,5.61,0.018,31.13,102.92,0.0,safe
SNS-zone_14-01,zone_14,2025-12-26T00:00:00Z,4.9,0.015,33.5,108.69,0.0,safe
SNS-zone_15-01,zone_15,2025-12-26T00:00:00Z,3.22,0.018,33.5,99.89,0.0,safe
SNS-zone_16-01,zone_16,2025-12-26T00:00:00Z,3.8,0.017,39.55,105.43,0.0,safe
SNS-zone_01-01,zone_01,2025-12-27T00:00:00Z,3.96,0.016,34.07,101.03,0.0,safe
SNS-zone_02-01,zone_02,2025-12-27T00:00:00Z,4.37,0.02,34.7,108.01,0.0,safe
SNS-zone_03-01,zone_03,2025-12-27T00:00:00Z,4.65,0.015,39.89,107.31,0.0,safe
SNS-zone_04-01,zone_04,2025-12-27T00:00:00Z,5.48,0.021,34.8,102.1,0.0,safe
SNS-zone_05-01,zone_05,2025-12-27T00:00:00Z,2.96,0.012,29.89,91.4,0.0,safe
SNS-zone_06-01,zone_06,2025-12-27T00:00:00Z,51.26,0.175,70.41,430.93,0.0,warning
SNS-zone_07-01,zone_07,2025-12-27T00:00:00Z,53.45,0.183,65.72,440.53,0.0,warning
SNS-zone_08-01,zone_08,2025-12-27T00:00:00Z,55.13,0.18,62.17,474.75,0.0,warning
SNS-zone_09-01,zone_09,2025-12-27T00:00:00Z,4.21,0.023,30.87,102.15,0.0,safe
SNS-zone_10-01,zone_10,2025-12-27T00:00:00Z,53.91,0.182,61.81,474.57,0.0,warning
SNS-zone_11-01,zone_11,2025-12-27T00:00:00Z,120.5,0.438,92.79,989.19,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-27T00:00:00Z,120.5,0.438,87.64,1029.9,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-27T00:00:00Z,4.75,0.031,30.5,102.44,0.0,safe
SNS-zone_14-01,zone_14,2025-12-27T00:00:00Z,3.92,0.018,32.45,100.48,0.0,safe
SNS-zone_15-01,zone_15,2025-12-27T00:00:00Z,3.89,0.018,36.28,109.29,0.0,safe
SNS-zone_16-01,zone_16,2025-12-27T00:00:00Z,3.27,0.017,37.43,100.26,0.0,safe
SNS-zone_01-01,zone_01,2025-12-28T00:00:00Z,4.6,0.016,33.05,104.41,0.0,safe
SNS-zone_02-01,zone_02,2025-12-28T00:00:00Z,3.69,0.018,34.76,103.16,0.0,safe
SNS-zone_03-01,zone_03,2025-12-28T00:00:00Z,7.56,0.025,40.42,120.31,0.0,safe
SNS-zone_04-01,zone_04,2025-12-28T00:00:00Z,5.68,0.023,33.6,109.07,0.0,safe
SNS-zone_05-01,zone_05,2025-12-28T00:00:00Z,3.04,0.024,30.48,94.76,0.0,safe
SNS-zone_06-01,zone_06,2025-12-28T00:00:00Z,54.01,0.175,67.03,458.85,0.0,warning
SNS-zone_07-01,zone_07,2025-12-28T00:00:00Z,55.09,0.177,67.58,462.78,0.0,warning
SNS-zone_08-01,zone_08,2025-12-28T00:00:00Z,54.61,0.185,62.72,470.65,0.0,warning
SNS-zone_09-01,zone_09,2025-12-28T00:00:00Z,3.6,0.02,32.88,102.67,0.0,safe
SNS-zone_10-01,zone_10,2025-12-28T00:00:00Z,55.54,0.182,65.74,489.65,0.0,warning
SNS-zone_11-01,zone_11,2025-12-28T00:00:00Z,120.5,0.438,91.37,1025.17,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-28T00:00:00Z,120.5,0.45,90.52,1006.48,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-28T00:00:00Z,4.2,0.026,29.41,103.64,0.0,safe
SNS-zone_14-01,zone_14,2025-12-28T00:00:00Z,4.8,0.023,33.95,110.75,0.0,safe
SNS-zone_15-01,zone_15,2025-12-28T00:00:00Z,3.15,0.019,34.47,103.42,0.0,safe
SNS-zone_16-01,zone_16,2025-12-28T00:00:00Z,3.87,0.02,41.23,110.62,0.0,safe
SNS-zone_01-01,zone_01,2025-12-29T00:00:00Z,4.6,0.022,33.86,96.62,0.0,safe
SNS-zone_02-01,zone_02,2025-12-29T00:00:00Z,3.7,0.019,35.14,104.05,0.0,safe
SNS-zone_03-01,zone_03,2025-12-29T00:00:00Z,6.1,0.018,41.75,120.05,0.0,safe
SNS-zone_04-01,zone_04,2025-12-29T00:00:00Z,4.99,0.013,33.74,109.91,0.0,safe
SNS-zone_05-01,zone_05,2025-12-29T00:00:00Z,3.97,0.027,31.9,99.28,0.0,safe
SNS-zone_06-01,zone_06,2025-12-29T00:00:00Z,57.07,0.176,64.46,449.17,0.0,warning
SNS-zone_07-01,zone_07,2025-12-29T00:00:00Z,56.24,0.195,62.02,467.6,0.0,warning
SNS-zone_08-01,zone_08,2025-12-29T00:00:00Z,55.2,0.196,66.23,501.71,0.0,warning
SNS-zone_09-01,zone_09,2025-12-29T00:00:00Z,3.51,0.019,32.35,97.02,0.0,safe
SNS-zone_10-01,zone_10,2025-12-29T00:00:00Z,54.14,0.188,61.97,472.21,0.0,warning
SNS-zone_11-01,zone_11,2025-12-29T00:00:00Z,120.5,0.436,94.87,1035.5,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-29T00:00:00Z,120.5,0.481,94.54,1010.73,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-29T00:00:00Z,4.0,0.031,27.93,101.26,0.0,safe
SNS-zone_14-01,zone_14,2025-12-29T00:00:00Z,3.88,0.021,32.4,99.66,0.0,safe
SNS-zone_15-01,zone_15,2025-12-29T00:00:00Z,4.49,0.015,36.41,97.75,0.0,safe
SNS-zone_16-01,zone_16,2025-12-29T00:00:00Z,3.54,0.018,41.26,107.99,0.0,safe
SNS-zone_01-01,zone_01,2025-12-30T00:00:00Z,4.46,0.013,32.95,98.89,0.0,safe
SNS-zone_02-01,zone_02,2025-12-30T00:00:00Z,3.96,0.024,35.75,96.73,0.0,safe
SNS-zone_03-01,zone_03,2025-12-30T00:00:00Z,7.45,0.02,43.01,118.5,0.0,safe
SNS-zone_04-01,zone_04,2025-12-30T00:00:00Z,6.59,0.023,31.46,111.26,0.0,safe
SNS-zone_05-01,zone_05,2025-12-30T00:00:00Z,3.74,0.021,31.09,92.46,0.0,safe
SNS-zone_06-01,zone_06,2025-12-30T00:00:00Z,53.42,0.182,69.82,452.85,0.0,warning
SNS-zone_07-01,zone_07,2025-12-30T00:00:00Z,52.27,0.162,64.3,433.52,0.0,warning
SNS-zone_08-01,zone_08,2025-12-30T00:00:00Z,55.11,0.192,65.39,488.08,0.0,warning
SNS-zone_09-01,zone_09,2025-12-30T00:00:00Z,4.24,0.016,35.12,101.36,0.0,safe
SNS-zone_10-01,zone_10,2025-12-30T00:00:00Z,56.41,0.187,67.14,500.55,0.0,warning
SNS-zone_11-01,zone_11,2025-12-30T00:00:00Z,120.5,0.442,92.06,1028.58,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-30T00:00:00Z,120.5,0.442,91.23,1031.37,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-30T00:00:00Z,3.71,0.028,31.12,94.09,0.0,safe
SNS-zone_14-01,zone_14,2025-12-30T00:00:00Z,5.64,0.023,33.89,103.97,0.0,safe
SNS-zone_15-01,zone_15,2025-12-30T00:00:00Z,3.35,0.023,34.43,99.22,0.0,safe
SNS-zone_16-01,zone_16,2025-12-30T00:00:00Z,5.08,0.026,40.72,113.87,0.0,safe
SNS-zone_01-01,zone_01,2025-12-31T00:00:00Z,4.04,0.016,31.79,100.7,0.0,safe
SNS-zone_02-01,zone_02,2025-12-31T00:00:00Z,3.48,0.024,33.31,97.6,0.0,safe
SNS-zone_03-01,zone_03,2025-12-31T00:00:00Z,5.23,0.018,40.94,119.22,0.0,safe
SNS-zone_04-01,zone_04,2025-12-31T00:00:00Z,5.43,0.015,32.25,106.23,0.0,safe
SNS-zone_05-01,zone_05,2025-12-31T00:00:00Z,3.49,0.017,31.46,99.15,0.0,safe
SNS-zone_06-01,zone_06,2025-12-31T00:00:00Z,53.5,0.161,69.78,465.7,0.0,warning
SNS-zone_07-01,zone_07,2025-12-31T00:00:00Z,56.41,0.186,64.71,454.32,0.0,warning
SNS-zone_08-01,zone_08,2025-12-31T00:00:00Z,52.18,0.171,63.28,479.5,0.0,warning
SNS-zone_09-01,zone_09,2025-12-31T00:00:00Z,5.74,0.025,31.6,101.94,0.0,safe
SNS-zone_10-01,zone_10,2025-12-31T00:00:00Z,53.88,0.191,64.56,470.74,0.0,warning
SNS-zone_11-01,zone_11,2025-12-31T00:00:00Z,120.5,0.459,92.26,1022.82,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-31T00:00:00Z,120.5,0.45,95.2,1038.71,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-31T00:00:00Z,3.32,0.02,31.15,96.42,0.0,safe
SNS-zone_14-01,zone_14,2025-12-31T00:00:00Z,3.53,0.015,36.25,103.93,0.0,safe
SNS-zone_15-01,zone_15,2025-12-31T00:00:00Z,3.77,0.016,37.09,103.83,0.0,safe
SNS-zone_16-01,zone_16,2025-12-31T00:00:00Z,3.86,0.021,39.57,112.51,0.0,safe
SNS-zone_01-01,zone_01,2026-01-01T00:00:00Z,2.67,0.013,34.51,99.11,0.0,safe
SNS-zone_02-01,zone_02,2026-01-01T00:00:00Z,6.51,0.023,31.83,109.86,0.0,safe
SNS-zone_03-01,zone_03,2026-01-01T00:00:00Z,6.95,0.027,43.87,125.87,0.0,safe
SNS-zone_04-01,zone_04,2026-01-01T00:00:00Z,6.52,0.021,33.04,116.66,0.0,safe
SNS-zone_05-01,zone_05,2026-01-01T00:00:00Z,2.01,0.021,30.24,92.2,0.0,safe
SNS-zone_06-01,zone_06,2026-01-01T00:00:00Z,52.74,0.178,69.2,461.35,0.0,warning
SNS-zone_07-01,zone_07,2026-01-01T00:00:00Z,53.39,0.194,67.38,466.13,0.0,warning
SNS-zone_08-01,zone_08,2026-01-01T00:00:00Z,55.0,0.174,62.26,482.4,0.0,warning
SNS-zone_09-01,zone_09,2026-01-01T00:00:00Z,4.21,0.017,31.74,103.18,0.0,safe
SNS-zone_10-01,zone_10,2026-01-01T00:00:00Z,53.13,0.175,65.19,474.67,0.0,warning
SNS-zone_11-01,zone_11,2026-01-01T00:00:00Z,120.5,0.448,92.9,1013.22,0.0,evacuation
SNS-zone_12-01,zone_12,2026-01-01T00:00:00Z,120.5,0.463,94.27,1006.29,0.0,evacuation
SNS-zone_13-01,zone_13,2026-01-01T00:00:00Z,3.28,0.012,30.92,94.43,0.0,safe
SNS-zone_14-01,zone_14,2026-01-01T00:00:00Z,3.38,0.019,33.52,104.17,0.0,safe
SNS-zone_15-01,zone_15,2026-01-01T00:00:00Z,4.16,0.023,35.76,107.55,0.0,safe
SNS-zone_16-01,zone_16,2026-01-01T00:00:00Z,4.8,0.019,38.47,108.0,0.0,safe
SNS-zone_01-01,zone_01,2026-01-02T00:00:00Z,4.04,0.018,32.96,97.51,0.0,safe
SNS-zone_02-01,zone_02,2026-01-02T00:00:00Z,4.23,0.022,34.33,104.99,0.0,safe
SNS-zone_03-01,zone_03,2026-01-02T00:00:00Z,5.55,0.022,42.6,116.73,0.0,safe
SNS-zone_04-01,zone_04,2026-01-02T00:00:00Z,4.47,0.017,34.83,110.61,0.0,safe
SNS-zone_05-01,zone_05,2026-01-02T00:00:00Z,4.04,0.021,29.7,94.35,0.0,safe
SNS-zone_06-01,zone_06,2026-01-02T00:00:00Z,54.99,0.186,66.62,460.89,0.0,warning
SNS-zone_07-01,zone_07,2026-01-02T00:00:00Z,53.13,0.175,64.66,450.82,0.0,warning
SNS-zone_08-01,zone_08,2026-01-02T00:00:00Z,56.45,0.198,64.29,481.61,0.0,warning
SNS-zone_09-01,zone_09,2026-01-02T00:00:00Z,5.33,0.024,31.42,106.29,0.0,safe
SNS-zone_10-01,zone_10,2026-01-02T00:00:00Z,56.6,0.17,65.58,490.15,0.0,warning
SNS-zone_11-01,zone_11,2026-01-02T00:00:00Z,120.5,0.43,92.99,1017.82,0.0,evacuation
SNS-zone_12-01,zone_12,2026-01-02T00:00:00Z,120.5,0.454,87.52,998.09,0.0,evacuation
SNS-zone_13-01,zone_13,2026-01-02T00:00:00Z,3.73,0.025,31.52,100.48,0.0,safe
SNS-zone_14-01,zone_14,2026-01-02T00:00:00Z,4.67,0.024,32.3,102.47,0.0,safe
SNS-zone_15-01,zone_15,2026-01-02T00:00:00Z,3.88,0.018,32.89,106.02,0.0,safe
SNS-zone_16-01,zone_16,2026-01-02T00:00:00Z,3.93,0.022,40.43,110.46,0.0,safe
SNS-zone_01-01,zone_01,2026-01-03T00:00:00Z,3.54,0.014,34.95,105.28,0.0,safe
SNS-zone_02-01,zone_02,2026-01-03T00:00:00Z,4.07,0.019,35.06,102.55,0.0,safe
SNS-zone_03-01,zone_03,2026-01-03T00:00:00Z,6.11,0.019,42.31,114.74,0.0,safe
SNS-zone_04-01,zone_04,2026-01-03T00:00:00Z,5.8,0.018,34.29,115.94,0.0,safe
SNS-zone_05-01,zone_05,2026-01-03T00:00:00Z,3.25,0.022,30.2,101.35,0.0,safe
SNS-zone_06-01,zone_06,2026-01-03T00:00:00Z,53.27,0.177,65.98,447.48,0.0,warning
SNS-zone_07-01,zone_07,2026-01-03T00:00:00Z,55.92,0.184,62.82,461.04,0.0,warning
SNS-zone_08-01,zone_08,2026-01-03T00:00:00Z,58.18,0.192,61.18,488.52,0.0,warning
SNS-zone_09-01,zone_09,2026-01-03T00:00:00Z,4.37,0.02,33.14,110.0,0.0,safe
SNS-zone_10-01,zone_10,2026-01-03T00:00:00Z,54.77,0.18,65.16,484.67,0.0,warning
SNS-zone_11-01,zone_11,2026-01-03T00:00:00Z,120.5,0.448,94.04,1031.49,0.0,evacuation
SNS-zone_12-01,zone_12,2026-01-03T00:00:00Z,120.5,0.455,91.12,1015.97,0.0,evacuation
SNS-zone_13-01,zone_13,2026-01-03T00:00:00Z,3.91,0.02,30.54,98.75,0.0,safe
SNS-zone_14-01,zone_14,2026-01-03T00:00:00Z,4.3,0.018,32.05,103.66,0.0,safe
SNS-zone_15-01,zone_15,2026-01-03T00:00:00Z,3.75,0.015,37.02,105.43,0.0,safe
SNS-zone_16-01,zone_16,2026-01-03T00:00:00Z,4.31,0.016,38.42,113.0,0.0,safe
SNS-zone_01-01,zone_01,2026-01-04T00:00:00Z,5.15,0.017,34.38,95.3,0.0,safe
SNS-zone_02-01,zone_02,2026-01-04T00:00:00Z,4.91,0.01,34.16,106.73,0.0,safe
SNS-zone_03-01,zone_03,2026-01-04T00:00:00Z,5.94,0.017,41.18,127.16,0.0,safe
SNS-zone_04-01,zone_04,2026-01-04T00:00:00Z,5.78,0.021,34.68,110.42,0.0,safe
SNS-zone_05-01,zone_05,2026-01-04T00:00:00Z,4.4,0.022,29.73,100.41,0.0,safe
SNS-zone_06-01,zone_06,2026-01-04T00:00:00Z,50.98,0.171,69.18,447.56,0.0,warning
SNS-zone_07-01,zone_07,2026-01-04T00:00:00Z,52.16,0.172,62.63,440.22,0.0,warning
SNS-zone_08-01,zone_08,2026-01-04T00:00:00Z,54.91,0.184,60.58,482.34,0.0,warning
SNS-zone_09-01,zone_09,2026-01-04T00:00:00Z,2.84,0.013,32.88,94.69,0.0,safe
SNS-zone_10-01,zone_10,2026-01-04T00:00:00Z,55.1,0.189,65.89,488.37,0.0,warning
SNS-zone_11-01,zone_11,2026-01-04T00:00:00Z,120.5,0.457,88.02,1006.24,0.0,evacuation
SNS-zone_12-01,zone_12,2026-01-04T00:00:00Z,120.5,0.448,92.71,1038.92,0.0,evacuation
SNS-zone_13-01,zone_13,2026-01-04T00:00:00Z,4.25,0.024,31.77,97.96,0.0,safe
SNS-zone_14-01,zone_14,2026-01-04T00:00:00Z,3.97,0.024,31.92,104.54,0.0,safe
SNS-zone_15-01,zone_15,2026-01-04T00:00:00Z,4.58,0.02,34.33,107.29,0.0,safe
SNS-zone_16-01,zone_16,2026-01-04T00:00:00Z,3.34,0.023,39.9,110.98,0.0,safe
SNS-zone_01-01,zone_01,2026-01-05T00:00:00Z,3.84,0.017,34.44,103.58,0.0,safe
SNS-zone_02-01,zone_02,2026-01-05T00:00:00Z,4.16,0.018,35.18,103.6,0.0,safe
SNS-zone_03-01,zone_03,2026-01-05T00:00:00Z,7.19,0.022,41.88,132.32,0.0,safe
SNS-zone_04-01,zone_04,2026-01-05T00:00:00Z,5.99,0.023,32.91,109.21,0.0,safe
SNS-zone_05-01,zone_05,2026-01-05T00:00:00Z,4.81,0.019,28.43,95.52,0.0,safe
SNS-zone_06-01,zone_06,2026-01-05T00:00:00Z,52.89,0.148,66.32,445.08,0.0,warning
SNS-zone_07-01,zone_07,2026-01-05T00:00:00Z,55.53,0.193,64.29,458.02,0.0,warning
SNS-zone_08-01,zone_08,2026-01-05T00:00:00Z,53.58,0.183,62.97,488.66,0.0,warning
SNS-zone_09-01,zone_09,2026-01-05T00:00:00Z,1.96,0.01,33.72,95.18,0.0,safe
SNS-zone_10-01,zone_10,2026-01-05T00:00:00Z,54.27,0.189,64.73,495.32,0.0,warning
SNS-zone_11-01,zone_11,2026-01-05T00:00:00Z,120.5,0.44,87.19,1013.31,0.0,evacuation
SNS-zone_12-01,zone_12,2026-01-05T00:00:00Z,120.5,0.44,89.74,997.99,0.0,evacuation
SNS-zone_13-01,zone_13,2026-01-05T00:00:00Z,2.93,0.02,31.75,103.09,0.0,safe
SNS-zone_14-01,zone_14,2026-01-05T00:00:00Z,2.97,0.016,32.91,96.62,0.0,safe
SNS-zone_15-01,zone_15,2026-01-05T00:00:00Z,4.04,0.026,34.18,107.31,0.0,safe
SNS-zone_16-01,zone_16,2026-01-05T00:00:00Z,5.77,0.024,38.93,116.09,0.0,safe
