sensor_id,zone_id,timestamp,displacement_mm_day,vibration,pore_pressure,strain,rainfall_mm,risk_level
SNS-zone_11-01,zone_11,2025-12-06T00:00:00Z,139.09,0.407,94.06,1009.43,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-06T00:00:00Z,137.77,0.408,84.36,982.62,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-06T00:00:00Z,2.4,0.01,43.74,99.21,0.0,safe
SNS-zone_14-01,zone_14,2025-12-06T00:00:00Z,14.3,0.026,35.22,112.5,0.0,safe
SNS-zone_15-01,zone_15,2025-12-06T00:00:00Z,4.74,0.01,36.27,95.61,0.0,safe
SNS-zone_16-01,zone_16,2025-12-06T00:00:00Z,11.32,0.017,27.96,99.74,0.0,safe
SNS-zone_01-01,zone_01,2025-12-07T00:00:00Z,9.7,0.019,37.93,116.78,0.0,safe
SNS-zone_02-01,zone_02,2025-12-07T00:00:00Z,17.54,0.029,30.05,117.97,0.0,safe
SNS-zone_03-01,zone_03,2025-12-07T00:00:00Z,8.31,0.016,32.75,97.89,0.0,safe
SNS-zone_04-01,zone_04,2025-12-07T00:00:00Z,18.29,0.027,38.04,128.68,0.0,safe
SNS-zone_05-01,zone_05,2025-12-07T00:00:00Z,14.37,0.023,39.53,118.72,0.0,safe
SNS-zone_06-01,zone_06,2025-12-07T00:00:00Z,64.41,0.148,58.11,445.29,0.0,warning
SNS-zone_07-01,zone_07,2025-12-07T00:00:00Z,50.5,0.13,64.72,405.38,0.0,warning
SNS-zone_08-01,zone_08,2025-12-07T00:00:00Z,57.26,0.144,69.06,438.56,0.0,warning
SNS-zone_09-01,zone_09,2025-12-07T00:00:00Z,1.79,0.011,29.7,72.22,0.0,safe
SNS-zone_10-01,zone_10,2025-12-07T00:00:00Z,52.64,0.131,63.8,407.87,0.0,warning
SNS-zone_11-01,zone_11,2025-12-07T00:00:00Z,142.5,0.444,92.47,1007.85,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-07T00:00:00Z,141.46,0.445,84.04,1004.73,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-07T00:00:00Z,6.48,0.018,40.79,99.36,0.0,safe
SNS-zone_14-01,zone_14,2025-12-07T00:00:00Z,12.22,0.018,35.57,107.47,0.0,safe
SNS-zone_15-01,zone_15,2025-12-07T00:00:00Z,6.77,0.015,39.52,109.26,0.0,safe
SNS-zone_16-01,zone_16,2025-12-07T00:00:00Z,12.96,0.026,29.41,111.33,0.0,safe
SNS-zone_01-01,zone_01,2025-12-08T00:00:00Z,6.55,0.016,40.21,96.11,0.0,safe
SNS-zone_02-01,zone_02,2025-12-08T00:00:00Z,14.53,0.017,30.66,119.14,0.0,safe
SNS-zone_03-01,zone_03,2025-12-08T00:00:00Z,4.89,0.016,34.85,101.99,0.0,safe
SNS-zone_04-01,zone_04,2025-12-08T00:00:00Z,19.53,0.028,40.41,136.99,0.0,safe
SNS-zone_05-01,zone_05,2025-12-08T00:00:00Z,13.96,0.022,39.46,123.12,0.0,safe
SNS-zone_06-01,zone_06,2025-12-08T00:00:00Z,67.54,0.169,56.8,437.84,0.0,warning
SNS-zone_07-01,zone_07,2025-12-08T00:00:00Z,58.3,0.149,67.1,424.98,0.0,warning
SNS-zone_08-01,zone_08,2025-12-08T00:00:00Z,57.2,0.144,67.54,420.34,0.0,warning
SNS-zone_09-01,zone_09,2025-12-08T00:00:00Z,3.98,0.015,29.03,93.94,0.0,safe
SNS-zone_10-01,zone_10,2025-12-08T00:00:00Z,56.31,0.139,62.06,414.93,0.0,warning
SNS-zone_11-01,zone_11,2025-12-08T00:00:00Z,146.37,0.462,89.56,1024.05,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-08T00:00:00Z,145.8,0.43,85.56,1010.38,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-08T00:00:00Z,3.92,0.01,41.85,103.06,0.0,safe
SNS-zone_14-01,zone_14,2025-12-08T00:00:00Z,10.14,0.021,35.29,108.25,0.0,safe
SNS-zone_15-01,zone_15,2025-12-08T00:00:00Z,4.48,0.015,36.14,91.45,0.0,safe
SNS-zone_16-01,zone_16,2025-12-08T00:00:00Z,9.47,0.018,30.5,96.06,0.0,safe
SNS-zone_01-01,zone_01,2025-12-09T00:00:00Z,8.57,0.018,38.71,97.24,0.0,safe
SNS-zone_02-01,zone_02,2025-12-09T00:00:00Z,18.84,0.026,30.94,116.93,0.0,safe
SNS-zone_03-01,zone_03,2025-12-09T00:00:00Z,7.01,0.013,31.7,105.5,0.0,safe
SNS-zone_04-01,zone_04,2025-12-09T00:00:00Z,18.53,0.026,38.75,129.65,0.0,safe
SNS-zone_05-01,zone_05,2025-12-09T00:00:00Z,12.37,0.022,39.55,109.39,0.0,safe
SNS-zone_06-01,zone_06,2025-12-09T00:00:00Z,63.97,0.151,57.43,416.55,0.0,warning
SNS-zone_07-01,zone_07,2025-12-09T00:00:00Z,57.01,0.124,66.37,429.9,0.0,warning
SNS-zone_08-01,zone_08,2025-12-09T00:00:00Z,55.98,0.128,67.45,433.28,0.0,warning
SNS-zone_09-01,zone_09,2025-12-09T00:00:00Z,0.5,0.015,27.79,77.7,0.0,safe
SNS-zone_10-01,zone_10,2025-12-09T00:00:00Z,53.87,0.135,63.77,410.55,0.0,warning
SNS-zone_11-01,zone_11,2025-12-09T00:00:00Z,141.39,0.424,95.54,992.56,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-09T00:00:00Z,135.16,0.414,79.34,942.52,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-09T00:00:00Z,6.84,0.026,43.36,108.64,0.0,safe
SNS-zone_14-01,zone_14,2025-12-09T00:00:00Z,10.18,0.026,36.12,115.09,0.0,safe
SNS-zone_15-01,zone_15,2025-12-09T00:00:00Z,7.34,0.017,38.13,96.85,0.0,safe
SNS-zone_16-01,zone_16,2025-12-09T00:00:00Z,13.7,0.023,30.05,110.4,0.0,safe
SNS-zone_01-01,zone_01,2025-12-10T00:00:00Z,9.63,0.015,36.69,109.7,0.0,safe
SNS-zone_02-01,zone_02,2025-12-10T00:00:00Z,16.83,0.029,28.38,113.85,0.0,safe
SNS-zone_03-01,zone_03,2025-12-10T00:00:00Z,10.33,0.016,31.76,106.17,0.0,safe
SNS-zone_04-01,zone_04,2025-12-10T00:00:00Z,13.0,0.02,37.44,117.09,0.0,safe
SNS-zone_05-01,zone_05,2025-12-10T00:00:00Z,11.61,0.017,41.75,113.41,0.0,safe
SNS-zone_06-01,zone_06,2025-12-10T00:00:00Z,63.9,0.157,57.74,443.48,0.0,warning
SNS-zone_07-01,zone_07,2025-12-10T00:00:00Z,51.43,0.139,64.71,406.52,0.0,warning
SNS-zone_08-01,zone_08,2025-12-10T00:00:00Z,59.8,0.144,66.76,436.76,0.0,warning
SNS-zone_09-01,zone_09,2025-12-10T00:00:00Z,3.79,0.01,27.99,88.44,0.0,safe
SNS-zone_10-01,zone_10,2025-12-10T00:00:00Z,56.9,0.143,65.68,419.41,0.0,warning
SNS-zone_11-01,zone_11,2025-12-10T00:00:00Z,145.58,0.41,97.33,1020.35,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-10T00:00:00Z,140.89,0.426,80.57,986.43,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-10T00:00:00Z,4.55,0.012,40.9,108.07,0.0,safe
SNS-zone_14-01,zone_14,2025-12-10T00:00:00Z,10.72,0.02,35.43,107.37,0.0,safe
SNS-zone_15-01,zone_15,2025-12-10T00:00:00Z,7.04,0.012,36.28,104.16,0.0,safe
SNS-zone_16-01,zone_16,2025-12-10T00:00:00Z,12.02,0.026,30.15,107.04,0.0,safe
SNS-zone_01-01,zone_01,2025-12-11T00:00:00Z,7.03,0.02,37.63,102.79,0.0,safe
SNS-zone_02-01,zone_02,2025-12-11T00:00:00Z,19.24,0.027,31.28,120.79,0.0,safe
SNS-zone_03-01,zone_03,2025-12-11T00:00:00Z,7.08,0.021,33.41,104.49,0.0,safe
SNS-zone_04-01,zone_04,2025-12-11T00:00:00Z,17.78,0.026,39.45,122.62,0.0,safe
SNS-zone_05-01,zone_05,2025-12-11T00:00:00Z,13.6,0.019,40.34,119.48,0.0,safe
SNS-zone_06-01,zone_06,2025-12-11T00:00:00Z,70.88,0.157,58.7,460.06,0.0,warning
SNS-zone_07-01,zone_07,2025-12-11T00:00:00Z,57.19,0.13,65.54,428.08,0.0,warning
SNS-zone_08-01,zone_08,2025-12-11T00:00:00Z,57.68,0.138,67.97,417.74,0.0,warning
SNS-zone_09-01,zone_09,2025-12-11T00:00:00Z,6.2,0.011,29.21,91.99,0.0,safe
SNS-zone_10-01,zone_10,2025-12-11T00:00:00Z,58.55,0.148,66.62,434.93,0.0,warning
SNS-zone_11-01,zone_11,2025-12-11T00:00:00Z,140.57,0.435,92.82,997.07,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-11T00:00:00Z,141.27,0.428,79.16,968.89,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-11T00:00:00Z,1.53,0.01,39.72,103.39,0.0,safe
SNS-zone_14-01,zone_14,2025-12-11T00:00:00Z,12.31,0.021,35.26,113.74,0.0,safe
SNS-zone_15-01,zone_15,2025-12-11T00:00:00Z,9.95,0.018,38.67,114.73,0.0,safe
SNS-zone_16-01,zone_16,2025-12-11T00:00:00Z,12.36,0.027,29.77,106.79,0.0,safe
SNS-zone_01-01,zone_01,2025-12-12T00:00:00Z,9.38,0.015,37.07,105.04,0.0,safe
SNS-zone_02-01,zone_02,2025-12-12T00:00:00Z,15.94,0.031,27.68,117.57,0.0,safe
SNS-zone_03-01,zone_03,2025-12-12T00:00:00Z,9.16,0.018,33.78,112.75,0.0,safe
SNS-zone_04-01,zone_04,2025-12-12T00:00:00Z,18.46,0.031,36.28,128.35,0.0,safe
SNS-zone_05-01,zone_05,2025-12-12T00:00:00Z,10.58,0.023,39.59,113.58,0.0,safe
SNS-zone_06-01,zone_06,2025-12-12T00:00:00Z,69.51,0.162,56.88,451.74,0.0,warning
SNS-zone_07-01,zone_07,2025-12-12T00:00:00Z,54.69,0.128,60.45,410.02,0.0,warning
SNS-zone_08-01,zone_08,2025-12-12T00:00:00Z,55.59,0.133,70.43,424.65,0.0,warning
SNS-zone_09-01,zone_09,2025-12-12T00:00:00Z,0.5,0.012,28.38,81.17,0.0,safe
SNS-zone_10-01,zone_10,2025-12-12T00:00:00Z,58.95,0.152,66.14,435.56,0.0,warning
SNS-zone_11-01,zone_11,2025-12-12T00:00:00Z,144.41,0.418,95.54,1025.4,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-12T00:00:00Z,140.63,0.446,85.32,1008.81,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-12T00:00:00Z,2.28,0.01,41.15,100.91,0.0,safe
SNS-zone_14-01,zone_14,2025-12-12T00:00:00Z,11.58,0.018,35.25,109.05,0.0,safe
SNS-zone_15-01,zone_15,2025-12-12T00:00:00Z,6.12,0.017,37.13,96.8,0.0,safe
SNS-zone_16-01,zone_16,2025-12-12T00:00:00Z,15.07,0.021,28.54,105.81,0.0,safe
SNS-zone_01-01,zone_01,2025-12-13T00:00:00Z,7.07,0.012,38.12,100.9,0.0,safe
SNS-zone_02-01,zone_02,2025-12-13T00:00:00Z,16.26,0.026,28.22,113.86,0.0,safe
SNS-zone_03-01,zone_03,2025-12-13T00:00:00Z,9.29,0.014,31.73,112.6,0.0,safe
SNS-zone_04-01,zone_04,2025-12-13T00:00:00Z,17.8,0.029,36.59,118.93,0.0,safe
SNS-zone_05-01,zone_05,2025-12-13T00:00:00Z,10.63,0.017,37.97,119.26,0.0,safe
SNS-zone_06-01,zone_06,2025-12-13T00:00:00Z,68.99,0.159,57.22,441.5,0.0,warning
SNS-zone_07-01,zone_07,2025-12-13T00:00:00Z,52.48,0.138,61.93,405.91,0.0,warning
SNS-zone_08-01,zone_08,2025-12-13T00:00:00Z,55.78,0.14,67.36,427.63,0.0,warning
SNS-zone_09-01,zone_09,2025-12-13T00:00:00Z,3.46,0.01,30.47,90.12,0.0,safe
SNS-zone_10-01,zone_10,2025-12-13T00:00:00Z,52.5,0.133,61.6,408.34,0.0,warning
SNS-zone_11-01,zone_11,2025-12-13T00:00:00Z,148.36,0.456,92.49,1035.15,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-13T00:00:00Z,138.11,0.436,80.52,968.69,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-13T00:00:00Z,4.4,0.013,40.79,95.14,0.0,safe
SNS-zone_14-01,zone_14,2025-12-13T00:00:00Z,14.47,0.029,37.24,121.85,0.0,safe
SNS-zone_15-01,zone_15,2025-12-13T00:00:00Z,3.6,0.013,36.14,95.17,0.0,safe
SNS-zone_16-01,zone_16,2025-12-13T00:00:00Z,13.95,0.018,30.76,104.43,0.0,safe
SNS-zone_01-01,zone_01,2025-12-14T00:00:00Z,8.67,0.019,40.61,106.19,0.0,safe
SNS-zone_02-01,zone_02,2025-12-14T00:00:00Z,17.78,0.026,28.73,115.48,0.0,safe
SNS-zone_03-01,zone_03,2025-12-14T00:00:00Z,9.24,0.015,32.71,102.78,0.0,safe
SNS-zone_04-01,zone_04,2025-12-14T00:00:00Z,18.49,0.029,38.16,128.86,0.0,safe
SNS-zone_05-01,zone_05,2025-12-14T00:00:00Z,12.7,0.023,40.84,117.96,0.0,safe
SNS-zone_06-01,zone_06,2025-12-14T00:00:00Z,65.81,0.146,61.35,431.45,0.0,warning
SNS-zone_07-01,zone_07,2025-12-14T00:00:00Z,58.34,0.149,65.33,420.0,0.0,warning
SNS-zone_08-01,zone_08,2025-12-14T00:00:00Z,54.61,0.134,68.91,419.75,0.0,warning
SNS-zone_09-01,zone_09,2025-12-14T00:00:00Z,1.46,0.01,28.03,80.27,0.0,safe
SNS-zone_10-01,zone_10,2025-12-14T00:00:00Z,58.32,0.138,62.57,409.73,0.0,warning
SNS-zone_11-01,zone_11,2025-12-14T00:00:00Z,142.7,0.432,94.24,982.4,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-14T00:00:00Z,144.18,0.43,80.74,1008.46,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-14T00:00:00Z,4.59,0.015,43.06,103.81,0.0,safe
SNS-zone_14-01,zone_14,2025-12-14T00:00:00Z,12.54,0.02,35.89,105.97,0.0,safe
SNS-zone_15-01,zone_15,2025-12-14T00:00:00Z,4.51,0.01,36.82,98.2,0.0,safe
SNS-zone_16-01,zone_16,2025-12-14T00:00:00Z,15.92,0.024,30.2,121.46,0.0,safe
SNS-zone_01-01,zone_01,2025-12-15T00:00:00Z,8.29,0.021,38.11,109.42,0.0,safe
SNS-zone_02-01,zone_02,2025-12-15T00:00:00Z,17.16,0.025,30.36,115.92,0.0,safe
SNS-zone_03-01,zone_03,2025-12-15T00:00:00Z,12.1,0.017,34.49,112.09,0.0,safe
SNS-zone_04-01,zone_04,2025-12-15T00:00:00Z,17.32,0.022,39.46,128.27,0.0,safe
SNS-zone_05-01,zone_05,2025-12-15T00:00:00Z,13.13,0.017,38.41,115.39,0.0,safe
SNS-zone_06-01,zone_06,2025-12-15T00:00:00Z,68.1,0.154,60.53,448.35,0.0,warning
SNS-zone_07-01,zone_07,2025-12-15T00:00:00Z,56.06,0.147,65.07,418.06,0.0,warning
SNS-zone_08-01,zone_08,2025-12-15T00:00:00Z,55.25,0.147,68.33,430.86,0.0,warning
SNS-zone_09-01,zone_09,2025-12-15T00:00:00Z,2.81,0.011,28.82,85.42,0.0,safe
SNS-zone_10-01,zone_10,2025-12-15T00:00:00Z,52.16,0.121,62.67,419.49,0.0,warning
SNS-zone_11-01,zone_11,2025-12-15T00:00:00Z,145.3,0.423,93.25,1020.3,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-15T00:00:00Z,143.6,0.429,80.27,992.67,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-15T00:00:00Z,6.94,0.017,40.91,102.12,0.0,safe
SNS-zone_14-01,zone_14,2025-12-15T00:00:00Z,10.57,0.022,34.53,100.36,0.0,safe
SNS-zone_15-01,zone_15,2025-12-15T00:00:00Z,9.09,0.013,37.34,110.58,0.0,safe
SNS-zone_16-01,zone_16,2025-12-15T00:00:00Z,12.53,0.02,26.96,106.33,0.0,safe
SNS-zone_01-01,zone_01,2025-12-16T00:00:00Z,7.76,0.01,37.61,103.3,0.0,safe
SNS-zone_02-01,zone_02,2025-12-16T00:00:00Z,16.59,0.032,29.6,114.8,0.0,safe
SNS-zone_03-01,zone_03,2025-12-16T00:00:00Z,9.01,0.02,31.29,106.62,0.0,safe
SNS-zone_04-01,zone_04,2025-12-16T00:00:00Z,17.9,0.025,36.5,131.39,0.0,safe
SNS-zone_05-01,zone_05,2025-12-16T00:00:00Z,12.53,0.017,39.88,116.67,0.0,safe
SNS-zone_06-01,zone_06,2025-12-16T00:00:00Z,65.34,0.148,59.62,442.91,0.0,warning
SNS-zone_07-01,zone_07,2025-12-16T00:00:00Z,52.62,0.131,65.52,412.42,0.0,warning
SNS-zone_08-01,zone_08,2025-12-16T00:00:00Z,56.01,0.159,65.73,418.01,0.0,warning
SNS-zone_09-01,zone_09,2025-12-16T00:00:00Z,3.87,0.017,28.06,86.77,0.0,safe
SNS-zone_10-01,zone_10,2025-12-16T00:00:00Z,58.52,0.134,62.49,430.27,0.0,warning
SNS-zone_11-01,zone_11,2025-12-16T00:00:00Z,139.05,0.414,94.42,982.12,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-16T00:00:00Z,141.25,0.44,81.08,964.07,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-16T00:00:00Z,5.46,0.015,41.51,109.05,0.0,safe
SNS-zone_14-01,zone_14,2025-12-16T00:00:00Z,10.52,0.024,35.32,104.74,0.0,safe
SNS-zone_15-01,zone_15,2025-12-16T00:00:00Z,6.67,0.01,35.98,93.76,0.0,safe
SNS-zone_16-01,zone_16,2025-12-16T00:00:00Z,12.64,0.029,28.85,101.95,0.0,safe
SNS-zone_01-01,zone_01,2025-12-17T00:00:00Z,10.67,0.019,36.43,118.13,0.0,safe
SNS-zone_02-01,zone_02,2025-12-17T00:00:00Z,16.7,0.024,30.37,120.61,0.0,safe
SNS-zone_03-01,zone_03,2025-12-17T00:00:00Z,7.74,0.02,33.14,94.7,0.0,safe
SNS-zone_04-01,zone_04,2025-12-17T00:00:00Z,17.14,0.027,37.26,122.29,0.0,safe
SNS-zone_05-01,zone_05,2025-12-17T00:00:00Z,14.24,0.022,41.38,127.54,0.0,safe
SNS-zone_06-01,zone_06,2025-12-17T00:00:00Z,65.87,0.154,57.13,435.7,0.0,warning
SNS-zone_07-01,zone_07,2025-12-17T00:00:00Z,51.37,0.134,65.87,409.23,0.0,warning
SNS-zone_08-01,zone_08,2025-12-17T00:00:00Z,61.43,0.139,66.74,428.62,0.0,warning
SNS-zone_09-01,zone_09,2025-12-17T00:00:00Z,3.22,0.01,28.32,84.5,0.0,safe
SNS-zone_10-01,zone_10,2025-12-17T00:00:00Z,56.98,0.143,64.78,442.41,0.0,warning
SNS-zone_11-01,zone_11,2025-12-17T00:00:00Z,145.25,0.45,94.7,1027.77,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-17T00:00:00Z,133.12,0.398,80.76,949.49,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-17T00:00:00Z,4.44,0.01,41.72,90.14,0.0,safe
SNS-zone_14-01,zone_14,2025-12-17T00:00:00Z,12.53,0.024,33.88,110.5,0.0,safe
SNS-zone_15-01,zone_15,2025-12-17T00:00:00Z,6.92,0.017,38.14,105.62,0.0,safe
SNS-zone_16-01,zone_16,2025-12-17T00:00:00Z,13.39,0.02,31.69,111.6,0.0,safe
SNS-zone_01-01,zone_01,2025-12-18T00:00:00Z,9.09,0.023,38.94,124.32,0.0,safe
SNS-zone_02-01,zone_02,2025-12-18T00:00:00Z,17.7,0.028,31.11,119.51,0.0,safe
SNS-zone_03-01,zone_03,2025-12-18T00:00:00Z,6.3,0.018,34.24,106.05,0.0,safe
SNS-zone_04-01,zone_04,2025-12-18T00:00:00Z,19.67,0.031,35.74,125.69,0.0,safe
SNS-zone_05-01,zone_05,2025-12-18T00:00:00Z,15.86,0.022,37.4,121.98,0.0,safe
SNS-zone_06-01,zone_06,2025-12-18T00:00:00Z,58.24,0.139,59.17,413.54,0.0,warning
SNS-zone_07-01,zone_07,2025-12-18T00:00:00Z,57.69,0.141,65.05,432.28,0.0,warning
SNS-zone_08-01,zone_08,2025-12-18T00:00:00Z,55.12,0.131,66.28,418.35,0.0,warning
SNS-zone_09-01,zone_09,2025-12-18T00:00:00Z,6.79,0.015,28.03,88.41,0.0,safe
SNS-zone_10-01,zone_10,2025-12-18T00:00:00Z,54.11,0.129,63.29,407.84,0.0,warning
SNS-zone_11-01,zone_11,2025-12-18T00:00:00Z,141.78,0.403,94.52,1016.18,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-18T00:00:00Z,139.72,0.433,86.18,972.22,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-18T00:00:00Z,3.11,0.016,40.65,91.49,0.0,safe
SNS-zone_14-01,zone_14,2025-12-18T00:00:00Z,12.41,0.022,33.91,112.05,0.0,safe
SNS-zone_15-01,zone_15,2025-12-18T00:00:00Z,5.44,0.021,37.43,101.99,0.0,safe
SNS-zone_16-01,zone_16,2025-12-18T00:00:00Z,14.86,0.024,29.84,116.88,0.0,safe
SNS-zone_01-01,zone_01,2025-12-19T00:00:00Z,7.19,0.017,38.09,95.87,0.0,safe
SNS-zone_02-01,zone_02,2025-12-19T00:00:00Z,15.46,0.025,27.82,105.85,0.0,safe
SNS-zone_03-01,zone_03,2025-12-19T00:00:00Z,6.61,0.015,34.82,92.53,0.0,safe
SNS-zone_04-01,zone_04,2025-12-19T00:00:00Z,18.75,0.029,36.01,130.63,0.0,safe
SNS-zone_05-01,zone_05,2025-12-19T00:00:00Z,14.68,0.029,39.97,122.15,0.0,safe
SNS-zone_06-01,zone_06,2025-12-19T00:00:00Z,64.76,0.165,61.45,442.53,0.0,warning
SNS-zone_07-01,zone_07,2025-12-19T00:00:00Z,55.06,0.122,65.38,422.38,0.0,warning
SNS-zone_08-01,zone_08,2025-12-19T00:00:00Z,60.13,0.153,66.04,444.0,0.0,warning
SNS-zone_09-01,zone_09,2025-12-19T00:00:00Z,3.38,0.014,28.0,83.77,0.0,safe
SNS-zone_10-01,zone_10,2025-12-19T00:00:00Z,56.3,0.151,66.01,427.98,0.0,warning
SNS-zone_11-01,zone_11,2025-12-19T00:00:00Z,138.35,0.421,93.62,1006.5,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-19T00:00:00Z,139.15,0.412,80.31,979.23,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-19T00:00:00Z,3.63,0.013,41.38,93.08,0.0,safe
SNS-zone_14-01,zone_14,2025-12-19T00:00:00Z,12.79,0.032,35.03,124.13,0.0,safe
SNS-zone_15-01,zone_15,2025-12-19T00:00:00Z,4.91,0.011,36.9,92.02,0.0,safe
SNS-zone_16-01,zone_16,2025-12-19T00:00:00Z,13.22,0.026,30.97,112.05,0.0,safe
SNS-zone_01-01,zone_01,2025-12-20T00:00:00Z,6.49,0.012,37.34,98.38,0.0,safe
SNS-zone_02-01,zone_02,2025-12-20T00:00:00Z,20.49,0.031,31.78,130.06,0.0,safe
SNS-zone_03-01,zone_03,2025-12-20T00:00:00Z,11.31,0.019,33.75,112.17,0.0,safe
SNS-zone_04-01,zone_04,2025-12-20T00:00:00Z,18.12,0.026,36.35,120.3,0.0,safe
SNS-zone_05-01,zone_05,2025-12-20T00:00:00Z,11.31,0.024,40.77,112.29,0.0,safe
SNS-zone_06-01,zone_06,2025-12-20T00:00:00Z,68.45,0.155,56.38,438.53,0.0,warning
SNS-zone_07-01,zone_07,2025-12-20T00:00:00Z,50.61,0.129,64.44,415.71,0.0,warning
SNS-zone_08-01,zone_08,2025-12-20T00:00:00Z,57.46,0.133,68.46,425.92,0.0,warning
SNS-zone_09-01,zone_09,2025-12-20T00:00:00Z,5.3,0.01,26.41,91.24,0.0,safe
SNS-zone_10-01,zone_10,2025-12-20T00:00:00Z,59.45,0.148,59.3,424.0,0.0,warning
SNS-zone_11-01,zone_11,2025-12-20T00:00:00Z,136.98,0.426,93.42,998.92,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-20T00:00:00Z,146.67,0.443,78.32,1006.77,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-20T00:00:00Z,3.7,0.014,38.22,96.69,0.0,safe
SNS-zone_14-01,zone_14,2025-12-20T00:00:00Z,8.8,0.019,34.17,106.49,0.0,safe
SNS-zone_15-01,zone_15,2025-12-20T00:00:00Z,3.23,0.016,37.75,97.05,0.0,safe
SNS-zone_16-01,zone_16,2025-12-20T00:00:00Z,13.69,0.022,30.49,111.42,0.0,safe
SNS-zone_01-01,zone_01,2025-12-21T00:00:00Z,9.94,0.025,40.27,112.1,0.0,safe
SNS-zone_02-01,zone_02,2025-12-21T00:00:00Z,16.33,0.022,27.54,109.53,0.0,safe
SNS-zone_03-01,zone_03,2025-12-21T00:00:00Z,10.46,0.026,31.91,100.11,0.0,safe
SNS-zone_04-01,zone_04,2025-12-21T00:00:00Z,18.95,0.023,38.77,130.53,0.0,safe
SNS-zone_05-01,zone_05,2025-12-21T00:00:00Z,12.7,0.02,36.22,107.01,0.0,safe
SNS-zone_06-01,zone_06,2025-12-21T00:00:00Z,65.64,0.161,57.3,460.04,0.0,warning
SNS-zone_07-01,zone_07,2025-12-21T00:00:00Z,56.56,0.13,64.64,425.78,0.0,warning
SNS-zone_08-01,zone_08,2025-12-21T00:00:00Z,54.3,0.145,68.17,412.7,0.0,warning
SNS-zone_09-01,zone_09,2025-12-21T00:00:00Z,2.28,0.022,25.74,79.54,0.0,safe
SNS-zone_10-01,zone_10,2025-12-21T00:00:00Z,54.37,0.155,62.05,416.8,0.0,warning
SNS-zone_11-01,zone_11,2025-12-21T00:00:00Z,139.06,0.427,94.73,988.0,0.0,evacuation
SNS-zone_12-01,zone_12,2025-12-21T00:00:00Z,143.02,0.427,81.95,1003.06,0.0,evacuation
SNS-zone_13-01,zone_13,2025-12-21T00:00:00Z,4.29,0.011,39.5,93.72,0.0,safe
SNS-zone_14-01,zone_14,2025-12-21T00:00:00Z,12.7,0.026,36.21,114.44,0.0,safe
SNS-zone_15-01,zone_15,2025-12-21T00:00:00Z,4.97,0.014,35.35,96.68,0.0,safe
SNS-zone_16-01,zone_16,2025-12-21T00:00:00Z,11.4,0.017,29.21,96.27,0.0,safe
SNS-zone_01-01,zone_01,2025-12-22T00:00:00Z,7.33,0.019,38.34,112.07,0.0,safe
SNS-zone_02-01,zone_02,2025-12-22T00:00:00Z,16.44,0.028,29.5,105.77,0.0,safe
SNS-zone_03-01,zone_03,2025-12-22T00:00:00Z,11.0,0.02,32.8,110.41,0.0,safe
SNS-zone_04-01,zone_04,2025-12-22T00:00:00Z,17.78,0.029,38.31,115.83,0.0,safe
SNS-zone_05-01,zone_05,2025-12-22T00:00:00Z,12.39,0.017,39.11,113.61,0.0,safe
SNS-zone_06-01,zone_06,2025-12-22T00:00:00Z,68.69,0.163,60.73,438.44,0.0,warning
SNS-zone_07-01,zone_07,2025-12-22T00:00:00Z,53.48,0.129,64.86,400.11,0.0,warning
SNS-zone_08-01,zone_08,2025-12-22T00:00:00Z,58.22,0.14,70.93,444.07,0.0,warning
SNS-zone_09-01,zone_09,2025-12-22T00:00:00Z,1.04,0.011,29.11,77.94,0.0,safe
SNS-zone_10-01,zone_10,2025-12-22T00:00:00Z,59.42,0.139,65.35,429.79,0.0,warning
